Title,Prep Time,Cook Time,Servings,Image,Ingredients,Instructions
Fish Sinigang,15 minutes,35 minutes,5,https://panlasangpinoy.com/wp-content/uploads/2020/03/fish-sinigang-recipe-728x750.jpg,"[{""name"": ""fish"", ""amount"": ""2"", ""unit"": ""lbs"", ""notes"": ""sliced (as needed)""}, {""name"": ""Knorr Sinigang sa Sampaloc Mix"", ""amount"": ""40"", ""unit"": ""g"", ""notes"": ""Original""}, {""name"": ""tomato"", ""amount"": ""2"", ""unit"": ""pieces"", ""notes"": ""cubed""}, {""name"": ""Daikon radish"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": ""sliced""}, {""name"": ""onion"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""wedged""}, {""name"": ""spinach"", ""amount"": ""3"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""okra"", ""amount"": ""10"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""eggplant"", ""amount"": ""2"", ""unit"": ""pieces"", ""notes"": ""sliced""}, {""name"": ""long green pepper"", ""amount"": ""2"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""2"", ""unit"": ""quarts"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""2"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""salt"", ""amount"": ""1 \u00bd"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""Fish sauce and ground black pepper to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Slice the fish as needed. Sprinkle salt all over the fish slices and then rub all over. Let it stay for at least 15 minutes."", ""Heat oil in a pan. Fry the fish slices until golden brown. Turn it over and perform the same step on the opposite side. Remove fish from the pan. Place in a clean plate. Set aside."", ""Boil water in a large cooking pot. Add tomato, onion, and radish. Continue boiling for 5 minutes."", ""Add Knorr Sinigang sa Sampaloc Mix. Stir."", ""Put the fried fish slices into the pot. Let the liquid boil. Adjust the heat between low to medium. Continue boiling for 7 minutes."", ""Add eggplant and long green peppers. Cook for 3 minutes."", ""Add okra. Cook for 3 to 5 minutes."", ""Season with ground black pepper and fish sauce. "", ""Put the fresh spinach into the pot. Cook for 1 to 2 minutes."", ""Transfer to a serving bowl. Serve warm. Share and enjoy!""]"
Sinanglay na Tilapia,10 minutes,20 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2010/10/sinanglay-na-tilapia-1.jpg,"[{""name"": ""tilapia"", ""amount"": ""2"", ""unit"": ""pieces"", ""notes"": ""cleaned and scales removed""}, {""name"": ""bok choy"", ""amount"": ""4"", ""unit"": ""pieces"", ""notes"": ""or pechay leaves""}, {""name"": ""garlic"", ""amount"": ""4"", ""unit"": ""cloves"", ""notes"": ""chopped""}, {""name"": ""onion"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""diced""}, {""name"": ""tomato"", ""amount"": ""2"", ""unit"": ""pieces"", ""notes"": ""diced""}, {""name"": ""ginger"", ""amount"": ""1"", ""unit"": ""thumb"", ""notes"": ""chopped""}, {""name"": ""long green chili"", ""amount"": ""3"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""coconut milk"", ""amount"": ""1 1/2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""1/2"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""salt"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}]","[""In a bowl, combine garlic, onion, tomatoes, and ginger then mix."", ""Stuff the tilapia with the garlic, onion, and ginger mixture."", ""Wrap the bok choy around the tilapia. I use 2 bok choy leaves to ensure that the entire fish is wrapped."", ""Secure the bok choy by tying a kitchen twine around the tilapia. (this step is optional)"", ""Arrange the wrapped tilapia in a wide cooking pan then pour-in coconut milk and water. Sprinkle salt, cover, and turn on heat."", ""Cook the fish in medium heat for 20 minutes."", ""Turn off heat. Remove the cooking twine and transfer the fish to a serving plate."", ""Serve hot. Share and enjoy!""]"
Ginataang Tulingan,15 minutes,40 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2020/02/ginataang-tulingan.jpg,"[{""name"": ""tulingan"", ""amount"": ""4"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""pork fat"", ""amount"": ""3"", ""unit"": ""ounces"", ""notes"": ""sliced""}, {""name"": ""coconut milk"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""kamias"", ""amount"": ""10"", ""unit"": ""pieces"", ""notes"": ""(bilimbi)""}, {""name"": ""ginger"", ""amount"": ""3"", ""unit"": ""thumbs"", ""notes"": ""julienne""}, {""name"": ""Thai chili pepper"", ""amount"": ""5"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""eggplant"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""sliced""}, {""name"": ""onion"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""sliced""}, {""name"": ""garlic"", ""amount"": ""5"", ""unit"": ""cloves"", ""notes"": ""crushed and minced""}, {""name"": ""patis"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""1 3/4"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""Salt and ground black pepper to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Clean the fish thoroughly. Create a slit on both sides and rub salt all over. Let it stay for 10 to 15 minutes."", ""Arrange pork fat, kamias, fish, and ginger. Pour water. Cover and let boil. Continue to cook in medium heat for 40 minutes."", ""Pour coconut milk into the pot. Add garlic, onion, and chili. Cover and continue to boil for another 40 minutes using between low to medium heat."", ""Add eggplant. Cook for 5 to 7 minutes. Season with patis and ground black pepper."", ""Transfer to a serving plate and serve."", ""Share and enjoy!""]"
Steamed Fish with Mayonnaise,10 minutes,35 minutes,6,https://panlasangpinoy.com/wp-content/uploads/2013/02/steamed-fish-with-mayonnaise.jpg,"[{""name"": ""fish"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""about 3 to 5 lbs""}, {""name"": ""scallions"", ""amount"": ""\u00be"", ""unit"": ""cup"", ""notes"": ""sliced""}, {""name"": ""ginger"", ""amount"": ""2"", ""unit"": ""thumbs"", ""notes"": ""julienne""}, {""name"": ""salt"", ""amount"": ""1 \u00bd"", ""unit"": ""teaspoons"", ""notes"": """"}, {""name"": ""Lady's Choice Mayonnaise"", ""amount"": ""1 \u00bd"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""salt"", ""amount"": ""\u00bc"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""onion powder"", ""amount"": ""\u00bc"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""garlic powder"", ""amount"": ""\u00bc"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""sugar"", ""amount"": ""\u00bd"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""red bell pepper"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""minced""}, {""name"": ""hard-boiled eggs"", ""amount"": ""3"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""carrot"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""minced""}, {""name"": ""sweet relish"", ""amount"": ""\u00bd"", ""unit"": ""cup"", ""notes"": """"}]","[""Clean the fish by removing the innards, gills, and scales (if necessary)."", ""Rub salt on the inner and outer parts of the fish. Stuff fish with scallion and ginger."", ""Pour-in about 1 to 1 1/2 quart water in a wide steamer. Let boil. Put the fish in and"", ""steam for 35 to 45 minutes depending on the size of the fish. The large the fish, the longer the steaming time."", ""Remove the fish from the steamer and then arrange on a serving plate. Let the excess water drip."", ""Meanwhile, combine Lady's Choice Mayonnaise with the other mayo dressing ingredients. Mix well."", ""When the fish reaches room temperature, spread the mayonnaise mixture over the fish."", ""Separate the egg white from the yolk. Mince the eggs. Arrange the topping ingredients over the mayo mixture."", ""Refrigerate the fish for 3 hours."", ""Serve. Share and enjoy!""]"
Ukoy Dulong,8 minutes,12 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2017/07/Ukoy-Dulong-Recipe-Panlasang-Pinoy.jpg,"[{""name"": ""dulong"", ""amount"": ""4"", ""unit"": ""oz."", ""notes"": ""silver fish""}, {""name"": ""mung bean sprouts"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""1 1/2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""cornstarch"", ""amount"": ""1/2"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""flour"", ""amount"": ""1/2"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""baking powder"", ""amount"": ""1/2"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""salt"", ""amount"": ""1/2"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""ground black pepper"", ""amount"": ""1/2"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""garlic powder"", ""amount"": ""1/4"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""onion powder"", ""amount"": ""1/4"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""egg"", ""amount"": ""1"", ""unit"": """", ""notes"": """"}, {""name"": ""water"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": """"}]","[""In a large mixing bowl, combine all batter ingredients in a bowl starting with the dry ingredients and ending by adding water and egg. Mix well."", ""Add the dulong and mung bean sprouts. Gently stir until all ingredients are well blended."", ""Heat oil in a pan."", ""Arrange 1/2 cup of mixture in a saucer. Note: make sure the there is enough batter in the mixture."", ""Once the oil gets hot, Slide the mixture into the pan. Cook one side in medium het until it turns golden brown and crisp. Turn over using a spatula. Cook the other side the same way."", ""Remove the dulong okay from the pan. Stack in a plate with paper towels."", ""Serve with spicy vinegar such as pinakurat or sinamak."", ""Share and enjoy!""]"
Bangus Sisig,10 minutes,25 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2012/08/Bangus-Sisig.jpg,"[{""name"": ""bangus"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""fried or baked, and then flaked""}, {""name"": ""onion"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""chopped""}, {""name"": ""scallions"", ""amount"": ""1/2"", ""unit"": ""cup"", ""notes"": ""chopped""}, {""name"": ""chili pepper"", ""amount"": ""1"", ""unit"": ""tablespoon"", ""notes"": ""labuyo or Thai chili""}, {""name"": ""ground black pepper"", ""amount"": ""1/2"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""soy sauce"", ""amount"": ""1"", ""unit"": ""tablespoon"", ""notes"": """"}, {""name"": ""ginger"", ""amount"": ""2"", ""unit"": ""teaspoons"", ""notes"": ""minced""}, {""name"": ""crushed chicharon"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": ""pork rind""}, {""name"": ""mayonnaise"", ""amount"": ""1/2"", ""unit"": ""tablespoon"", ""notes"": """"}, {""name"": ""unsalted butter"", ""amount"": ""1/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""garlic powder"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""salt"", ""amount"": ""1/2"", ""unit"": ""teaspoon"", ""notes"": """"}]","[""Melt-in butter in a large pan"", ""Add the onion and cook for 3 minutes"", ""Put-in the ginger. Stir and cook for 2 minutes in low to medium heat."", ""Add the bangus and then stir."", ""Put-in the garlic powder, salt,ground black pepper, and soy sauce. Stir and cook for 5 minutes."", ""Add the chicharon, scallions, and chili. Stir and cook for 3 minutes more."", ""Put-in the mayonnaise. Stir."", ""Transfer to a serving plate. Serve."", ""Share and enjoy!""]"
Grilled Tuna Belly,3 minutes,18 minutes,6,https://panlasangpinoy.com/wp-content/uploads/2019/07/Grilled-Tuna-Belly.jpg,"[{""name"": ""Tuna belly"", ""amount"": ""4"", ""unit"": ""lbs."", ""notes"": """"}, {""name"": ""soy sauce"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""sugar"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""calamansi"", ""amount"": ""4"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""ground black pepper"", ""amount"": ""\u00bc"", ""unit"": ""teaspoon"", ""notes"": """"}]","[""Prepare the marinade by combine soy sauce, calamansi, ground black pepper, and sugar in a bowl. Stir until well blended."", ""Place the tuna in a Ziploc bag. Pour the soy sauce marinade.Let the air out of the bag. Seal. Marinate inside the fridge for at least 3 hours."", ""Heat-up the grill. Arrange the tuna belly on the grate of the grill. Brush a generous amount marinade mixture on the tuna.  Grill for 3 to 5 minutes."", ""Turn the tuna belly over and grill the opposite side. Baste the top and sides. Continue to grill for another 5 minutes. Continue performing the process until the tuna is completely cooked."", ""Serve with a dipping sauce composed of soy sauce, calamansi, and chili pepper. Share and enjoy!""]"
Fried Tilapia,5 minutes,15 minutes,3,https://panlasangpinoy.com/wp-content/uploads/2010/02/Fried-Fish-Tilapia.jpg,"[{""name"": ""tilapia"", ""amount"": ""2"", ""unit"": ""pieces"", ""notes"": ""cleaned and scales removed""}, {""name"": ""salt"", ""amount"": ""2"", ""unit"": ""teaspoons"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": """"}]","[""Rub salt all over the fish including the insides."", ""Heat oil in a wide frying pan"", ""When the oil is hot, put-in the tilapia. Cover the frying pan, but make sure to open it a little so that steam can come out. Fry each side in medium heat for about 6 to 10 minutes. Note: I usually wait until I don\u2019t hear any sound. This means that the liquid is gone and the fish is crisp."", ""Remove from the pan and arrange in a serving plate."", ""Serve with your favorite condiments and side dish."", ""Share and enjoy!""]"
Bangus Salpicao,15 minutes,8 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2019/06/Bangus-Salpicao-Recipe.jpg,"[{""name"": ""boneless milkfish"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": """"}, {""name"": ""garlic"", ""amount"": ""4"", ""unit"": ""teaspoons"", ""notes"": ""minced""}, {""name"": ""extra virgin olive oil"", ""amount"": ""5"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""Worcestershire sauce"", ""amount"": ""5"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""salt"", ""amount"": ""1/2"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""4"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""ground black pepper"", ""amount"": ""1/4"", ""unit"": ""teaspoon"", ""notes"": """"}]","[""Slice the boneless bangus into serving pieces."", ""Prepare the marinade. Combine half of the garlic, ground black pepper, salt, olive oil, and Worcestershire sauce in a bowl. Mix well."", ""Place the milksfish inside a resealable bag. Add the marinade. Make sure that the fish gets coated all throughout. Release the air from the bag and seal. Marinate for 30 minutes."", ""Prepare the toasted garlic. Heat cooking oil in a sauce pan. Add remaining garlic. Cook until golden brown. Separate the garlic from the oil using a kitchen sieve. Set aside."", ""Arrange the marinated milkfish in an air fryer. Air-fry for 8 minutes at 350F."", ""Remove from the air fryer. Arrange on a serving plate. Top the milkfish with toasted garlic and chopped parsley. Serve. Share and enjoy!""]"
Creamy Garlic Salmon,10 minutes,20 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2019/05/Creamy-Garlic-Salmon-with-Spinach.jpg,"[{""name"": ""salmon fillet"", ""amount"": ""1"", ""unit"": ""lb."", ""notes"": """"}, {""name"": ""cherry tomato"", ""amount"": ""6"", ""unit"": ""ounces"", ""notes"": """"}, {""name"": ""spinach"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""heavy whipping cream"", ""amount"": ""8"", ""unit"": ""oz."", ""notes"": """"}, {""name"": ""white wine"", ""amount"": ""1 1/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""grated Parmesan cheese"", ""amount"": ""1/2"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""onion"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""minced""}, {""name"": ""garlic"", ""amount"": ""4"", ""unit"": ""cloves"", ""notes"": ""minced""}, {""name"": ""cooking oil"", ""amount"": ""5"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""butter"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""Salt and ground black pepper to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Rub salt on the salmon filet. Let it stay for 10 minutes."", ""Heat oil. Pan-fry the salmon for 3 to 4 minutes per side. Remove from the pan. Set aside."", ""Melt butter on a clean pan. Saute onion and garlic."", ""Pour white wine once the onion softens. Let boil."", ""Add cherry tomato. Cover and cook until the wine reduces to half."", ""Pour heavy whipping cream and add Parmesan cheese. Stir. Cook for 2 minutes."", ""Put the fried salmon in the pan. Cook for 3 minutes using low heat."", ""Season with ground black pepper and salt (if needed)."", ""Add Spinach. Turn off heat. Let the residual heat cook the spinach."", ""Transfer to a serving plate. Serve. Share and enjoy!""]"
Ginataang Mackerel,3 minutes,15 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2019/04/Ginataang-Mackerel.jpg,"[{""name"": ""mackerel"", ""amount"": ""30"", ""unit"": ""ounces"", ""notes"": ""canned in brine""}, {""name"": ""spinach"", ""amount"": ""1"", ""unit"": ""bunch"", ""notes"": """"}, {""name"": ""coconut milk"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""Thai chili pepper"", ""amount"": ""5"", ""unit"": ""pieces"", ""notes"": ""optional""}, {""name"": ""ginger"", ""amount"": ""3"", ""unit"": ""thumbs"", ""notes"": ""sliced into thin strips""}, {""name"": ""onion"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""chopped""}, {""name"": ""garlic"", ""amount"": ""5"", ""unit"": ""cloves"", ""notes"": ""minced""}, {""name"": ""water"", ""amount"": ""\u00bd"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""white vinegar"", ""amount"": ""\u00bc"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""Fish sauce and ground black pepper to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Heat oil in a cooking pot."", ""Saute onion, garlic, and ginger until garlic browns and onion softens."", ""Pour coconut milk into the cooking pot. Add chili pepper.Stir. Cover the pot and cook for 5 minutes."", ""Add mackerel. Pour water and vinegar into the pot. Let boil. Stir and cover the pot. Cook for 5 to 7 minutes."", ""Season with fish sauce and ground black pepper."", ""Add spinach. Cook for 1 minute."", ""Transfer to a serving plate. Serve."", ""Share and enjoy!""]"
Inihaw na Bangus Grilled Milkfish,10 minutes,20 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2019/04/Inihaw-na-Bangus-Panlasang-Pinoy.jpg,"[{""name"": ""milkfish"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""bangus, with scales but guts removed""}, {""name"": ""tomato"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""ripe, diced""}, {""name"": ""red onion"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""diced""}, {""name"": ""lemon"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""or 3 pieces calamansi (optional)""}, {""name"": ""ginger"", ""amount"": ""1"", ""unit"": ""tablespoon"", ""notes"": ""minced""}, {""name"": ""salt"", ""amount"": ""2"", ""unit"": ""teaspoons"", ""notes"": """"}, {""name"": ""ground black pepper"", ""amount"": ""1/2"", ""unit"": ""teaspoon"", ""notes"": """"}]","[""Wash the milk fish. Pat it dry using a paper towel."", ""Open the incision and then rub the salt on the inside of the dish. The fish should have an incision either above or below the belly area."", ""Meanwhile, combine tomato, onion, and ginger in a large bowl. Squeeze some lemon juice in and add the ground black pepper. Gently stir."", ""Stuff the mixture inside the milkfish."", ""Grill the fish in medium heat for about 10 to 12 minutes per side."", ""Serve with toyomansi and steamed rice."", ""Share and enjoy!""]"
Ginataang Tilapia,10 minutes,25 minutes,3,https://panlasangpinoy.com/wp-content/uploads/2009/02/Ginataang-Tilapia-Recipe-728x750.jpg,"[{""name"": ""tilapia"", ""amount"": ""2"", ""unit"": ""pieces"", ""notes"": ""cleaned""}, {""name"": ""coconut milk"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""garlic"", ""amount"": ""4"", ""unit"": ""cloves"", ""notes"": ""crushed""}, {""name"": ""onion"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""chopped""}, {""name"": ""ginger"", ""amount"": ""1"", ""unit"": ""thumb"", ""notes"": ""cut into strips""}, {""name"": ""long green pepper"", ""amount"": ""2"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""fish sauce"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""Thai chili pepper"", ""amount"": ""2"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""ground black pepper"", ""amount"": ""1/4"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""fresh spinach"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}]","[""Heat the cooking oil in a cooking pot."", ""Saut\u00e9 the onion, garlic, and ginger in the hot oil"", ""Once the onion become soft, pour the coconut milk into the pot. Let boil and cover. Cook for 5 minutes between low to medium heat."", ""Add the chili peppers and tilapia. Cover and simmer for 12 minutes."", ""Add long green chili peppers and season with fish sauce and ground black pepper. Stir. Cook for 3 minutes."", ""Add the spinach. Cover and cook for 1 minute."", ""Transfer to a serving plate. Serve hot. Share and Enjoy!""]"
Paksiw na Bangus,10 minutes,15 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2018/08/paksiw-na-bangus-recipe-728x750.jpg,"[{""name"": ""milkfish"", ""amount"": ""1 1/2"", ""unit"": ""lbs."", ""notes"": ""cleaned and sliced crosswise into serving pieces""}, {""name"": ""ginger"", ""amount"": ""3"", ""unit"": ""thumbs"", ""notes"": ""crushed""}, {""name"": ""garlic"", ""amount"": ""5"", ""unit"": ""cloves"", ""notes"": ""crushed""}, {""name"": ""white vinegar"", ""amount"": ""1/2"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""onion"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""sliced""}, {""name"": ""Chinese eggplant"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""chopped""}, {""name"": ""okra"", ""amount"": ""5"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""long green pepper"", ""amount"": ""2"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""whole peppercorn"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""Salt to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Arrange ginger, garlic, okra, onion, long green pepper, peppercorn, and eggplant on the pot."", ""Top with bangus slices."", ""Pour water and vinegar. Apply heat and let boil. Cover and continue to cook in low to medium heat for 15 minutes."", ""Add salt to taste."", ""Transfer to a serving plate. Serve."", ""Share and enjoy!""]"
Salmon Sinigang,10 minutes,25 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2018/08/salmon-sinigang-recipe-1.jpg,"[{""name"": ""salmon fillet"", ""amount"": ""1 1/2"", ""unit"": ""lbs."", ""notes"": """"}, {""name"": ""10g pouches Knorr Sinigang na Isda mix"", ""amount"": ""3"", ""unit"": """", ""notes"": """"}, {""name"": ""bunch kangkong"", ""amount"": ""1"", ""unit"": """", ""notes"": ""leaves removed and stalk cut into small pieces""}, {""name"": ""snake beans"", ""amount"": ""10"", ""unit"": ""pieces"", ""notes"": ""cut into 2 inch length""}, {""name"": ""medium ripe tomato"", ""amount"": ""2"", ""unit"": """", ""notes"": ""sliced into wedges""}, {""name"": ""okra"", ""amount"": ""6 to 8"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""Daikon radish"", ""amount"": ""6"", ""unit"": ""ounces"", ""notes"": ""sliced""}, {""name"": ""medium yellow onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""wedged""}, {""name"": ""long green peppers"", ""amount"": ""4"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""patis"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""ground black pepper"", ""amount"": ""1/4"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""1 1/2"", ""unit"": ""quart"", ""notes"": """"}]","[""Pour water in a cooking pot. Let boil."", ""Add tomato, onion, and Daikon radish. Cover and cook for 5 minutes."", ""Add salmon fillet. Cook for 2 minutes."", ""Add Knorr Sinigang na Isda mix. Stir."", ""Put the long green peppers into the pot along with the okra,and snake beans. Cover the pot. Cook in medium heat for 2 minutes."", ""Add kangkong stalks. Season with patis and ground black pepper. Cook for 2 to 3 minutes."", ""Add kangkong leaves. Turn the heat off. Cover the pot and let it stay for 5 minutes."", ""Transfer to a serving bowl. Serve!"", ""Share and enjoy!""]"
Ginataang Salmon Salmon in Coconut Milk,10 minutes,25 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2018/07/ginataang-salmon.jpg,"[{""name"": ""Salmon fillet"", ""amount"": ""1"", ""unit"": ""lb."", ""notes"": """"}, {""name"": ""45g pack Knorr Ginataang Gulay Recipe Mix"", ""amount"": ""1"", ""unit"": """", ""notes"": """"}, {""name"": ""long green chili pepper"", ""amount"": ""4"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""Thai chili pepper"", ""amount"": ""3 to 4"", ""unit"": ""pieces"", ""notes"": ""optional""}, {""name"": ""bunch fresh spinach"", ""amount"": ""1"", ""unit"": """", ""notes"": """"}, {""name"": ""medium onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""sliced""}, {""name"": ""garlic"", ""amount"": ""4"", ""unit"": ""cloves"", ""notes"": ""crushed""}, {""name"": ""cooking oil"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""1 \u00bd"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""ground black pepper"", ""amount"": ""\u00bc"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""Salt to taste"", ""amount"": """", ""unit"": """", ""notes"": ""optional""}]","[""Heat oil in a cooking pot"", ""Saut\u00e9 the garlic and onion once the oil gets hot. Continue to cook until the onion becomes soft."", ""In a bowl, combine Knorr Ginataang Gulay Recipe mix and water. Stir until well blended. Pour the mixture into the cooking pot. Let boil."", ""Add salmon fillet one-by-one along with the long green pepper and chili pepper. Cover the pot and then cook in medium heat for 5 to 8 minutes."", ""Add spinach. Stir. Season with ground black pepper. You may add salt, if preferred."", ""Cover the pot and cook for 2 to 3 minutes."", ""Transfer to a serving plate. Serve with rice."", ""Share and enjoy!""]"
